	Unnamed: 0	Unnamed: 0.1	review_text	label
1311	457	457	"
Оригинальный дизайн, простенький телефон на 2 сим, в пыле/влагозащитном корпусе.
"	1
1193	339	339	"
Есть ли возможность установить на даную модель vider
"	1
857	3	3	"
Звук приятный на динамике для прослушивания музыки.Микрофон отличный жену слышу хорошо.Динамик разговорный громкий и четкий.Кстати громкость в плеере и радио регулируется звездочкой и решеткой.Непривычно как то еле нашел.В целом за такие деньги телефоном доволен.
 
Достоинства: 3 sim, большой четкий экран.
 
Недостатки: За такую цену даже недостатки не назовешь недостатками.
"	1
571	534	534	"
Честный, недорогой телефон для пожилого человека. Удобные кнопки, программируемая кнопка сос, чтобы в случаи чего ваши близкие смогли попросить вас о помощи, громкий звонок и хорошее качество связи. На экране буквы и цифры большие. Наша бабушка облюбовала телефон и пользуется с удовольствием. Обычный самсунг до этого был, она намучалась и с кнопками, и с меню замудренным, а тут все элементарно. Слышит бабушка всех хорошо, мы ее тоже. Нам телефон подошел идеально.
"	1
670	633	633	"
Вот, не подумал бы, что буду писать отзыв на подобный телефон. Купил звонилку на подмену очередного чудо-смартфона, прожившего чуть больше года. Телефончик удобно лежит в руке, кнопки тоже удобные, набирать номер и писать смс комфортно. Две симки работают достаточно корректно. Общее впечатление положительное, вообще есть желание стать ""старовером"", отречься от смартфонов и соц.сетей, поработивших разум и пожирающих все свободное время. Вот уже неделю я на одной звонилке, и почти не вспоминаю про свой зенфон с его вацапами, инстой и вконтактами))) Времени прибавилось, время года на дворе замечаю не с новостей в вк. Отличный выбор за такие деньги. Иногда полезно, что смартфоны ломаются, а денег на покупку нового сию же минуту нет.
 
Достоинства: Очень хорошее качество динамика, собеседников слышно великолепно. Удобная клавиатура, и вообще приятный в руке. Две сим. Две батареи. Радио работает без наушников. Классика)))
 
Недостатки: Телефон до того легкий, просто невесомый.
"	1
1198	344	344	"
покупали для бабушки 70летней,разобралась за минут 40,довольна как слон!!!
 
Достоинства: доступный и простой
 
Недостатки: цвет белый ну так себе не для бабушек)))
"	1
1334	480	480	"
Отличная простая и надежная модель. При выборе обращал внимание на надежность, качество связи и батарею. По этим параметрам подошел. Работа у меня пыльная, если не сказать - грязная, поэтому телефон оправдывает свое приобретение. Могу им пользоваться без страха, что он перестанет работать от пылинки или капли воды. Качество связи удивляет приятно. Ловит там, где навороченные трубки просто ""издыхают"".
 
Достоинства: 1.Внешний вид
2.Качество связи
3.Удобство в управлении
4.Крепость корпуса и надежность, защита от воды.
5.Громкость.
 
Недостатки: Дороговат лично для меня был, но он стоит своих денег.
"	1
357	320	320	"
Коли пробуєш подзвонити висвічується ""виклик завершено"" і поки не виключиш і включиш нікуди не подзвониш.
 
Достоинства: Акумулятор
 
Недостатки: Глюки
"	0
8325	4117	4117	"
...умер через 15 дней!! Вырубился во время разговора!!!
"	0
741	704	704	"
Нокиа просто тяжеловес в производстве простых и надежных бюджетных мобильных.
 
Достоинства: Конечно же это простота. Просто идеальная звонилка, больше от него ничего не нужно.
 
Недостатки: Не обнаружено
"	1
260	223	223	"
Телефон отвратительный, с ним вечно проблемы. Носила в сервис после 1 мес использования, проблему так и не нашли, а он все равно тухнет и не включается.
 
Достоинства: Цена и внешний вид
 
Недостатки: динамик при разговоре отвратительный, постоянно сбиваются настройки, плохо держит батарею, после функции автоматического вкл\выкл часто просто не включается, хоть и заряд полный.
"	0
1227	373	373	"
Внешне он очень приятен и даже необычен, компактный и фантастически легкий. Стоит отметить, что несмотря на маленькие габариты, глюков нет, прием хороший, а батарея не садится весьма продолжительное время. В кармане не ощущается, чего не скажешь о большинстве современных телефонов. Для меня это важно, так как ношу с собой каждый день 5 телефонов. Понравился телефон. И его проще всего поставить на зарядку, так как она всегда на месте, а не теряется по квартире. Спасибо!
"	1
331	294	294	"
Покупал бабушке, пока довольна)
 
Достоинства: Удобный, хорошо держит аккумулятор, большие кнопки
 
Недостатки: пока не обнаружил
"	1
9901	5693	5693	"
В общем меняю свой положительный комментарий на отрицательный... Попользовавшись сием ""чудом"" 4 месяца обнаружил, что при нажатии на дисплей создается эффект двухстороннего скоча. То есть дисплей как будто олипает и создается своеобразный хруст. Полазив в интернете наткнулся на статейку на сайте 4PDA где пользователь так же описывает данную проблему. И ""хрустящий"" плохо приклеенный экран есть и в (j5) и в (j7) 2016.
Ссылку прилагаю: http://4pda.ru/forum/index.php?showtopic=741981&st=760
Более того увидел и здесь в отзывах, что у некоторых пользователей есть такой брак. (или не брак я даже не знаю)
В общем говоря за такие деньги samsung мог сделать телефон и качественнее. Компания samsung качеством сборки мягко скажем ""удивила"". И если бы была возможность обратиться к официальному представителю, то очень хотелось, что бы он прочитал множество отзывов по данному телефону и донес это до самой компании. В сервис нести телефон не вижу никакого смысла, так как он работает, но осадок от такой особенности сборки остался неприятный...
 
Достоинства: Хорошая камера, 6й Андроид, металлический корпус, но некоторые косяки всё портят.
 
Недостатки: При нажатии на экран создаётся впечатление двустороннего скотча и слышен хруст.
"	0
1283	429	429	"
Сам использую телефон этой же фирмы в качестве рабочего, только другой. Этот идеальный бабшкофон. Мои старики с ним разобрались на раз-два, пользуются уже пару месяцев, не жалуются. Заказали такой еще родителям соседей. Главное в этом телефоне – это простота, громкость и удобство. Большие кнопки, большие цифры, большой шрифт, кнопка СОС, неперегруженность – все очень продумано. Даже то, что телефон воды не боится, и то сделали. Оказалась полезной функция озвучки набора, неплохо придумали. В общем рекомендации мои.
"	1
676	639	639	"
Недавно купил два - черный и белый, в дополнение к односимочному смартфону. . Жене и себе. Просто для звонков, ничего лишнего. Тонкий и легкий, всегда можно держать под рукой - в кармане брюк, рубашки, нарукавном кармане куртки. Качество передаваемой речи на высоте, проверял, называя цифры, все четко слышно. Связь отличная как будто из уха в ухо, не искажая голос! Оператор у меня МТС! Две батареи, удобно. Хороший вариант для тех, кому ""просто позвонить"", а также когда нет необходимости или просто неудобно носить с собой большой тяжелый современный смартфон.
 
Достоинства: Вполне стильный, недорогой, со всеми необходимыми функциями, радио, 2 батареи.
 
Недостатки: Купите чехол, так как легко царапается.
"	1
707	670	670	"
Хороший, недорогой телефон!
"	1
4217	9	9	"
Жаль не посмотрел на розмер. Телефон очень большой, для меня он неудобный, очень похож на Леново.
 
Достоинства: Хорошая камера для телефона, нормальная батарея.
 
Недостатки: Очень плохой микрофон.
"	0
143	106	106	"
телефон відмінно підійде для роботи або як телефон для старших родичів(кнопки клавіатури досить великі і зручні)
 
Достоинства: ціна, якісний корпус, батарея при звичайному навантаженні тримає до 1 тижня, 2 sim-картки, блутуз, mp3-плеєр як приємний бонус,
 
Недостатки: при такій ціні і ціновій категорії описувати недоліки камери чи екрану немає сенсу..
"	1
516	479	479	"
Хороший моб для людей, которые не хотят запариваться. И как для пожилых людей самое то
 
Достоинства: Хороший мобильник. Удобный и громкий
 
Недостатки: Нету
"	1
5218	1010	1010	"
Знала бы что так разочаруюсь в престижио не купила бы ни за что
 
Достоинства: Большой яркий экран, громкость супер
 
Недостатки: Сам выключается, зависает, иногда не проигрывает звонок, мелодии, экран становится черным!!
"	0
1412	558	558	"
Решил приобрести этот телефон на подарок своему родителю, основываясь на следующих критериях данной модели: простота использования (не нужен никакой сенсорный экран), удобное расположение кнопок, полезные дополнительные кнопки для людей старшего поколения в виде отдельной кнопки для вызова фото-видео камеры, а так же фонарик, ёмкая батарея, которой хватит очень на долго и конечно высокая степень защищённости (случайные падения в воду, неожиданности на лестничной площадке - всё это ему нипочём)
#мояраспаковка
 
Достоинства: Ёмкая батарея, высокая степень защищённости
 
Недостатки: Радио не работает без гарнитуры
"	1
1362	508	508	"
Не тонет, не мокнет, кирпич прочный…купил сыну чтоб не убил в первый же день…вроде бы пока не умудрился его сломать. Простой, очень понятный, небольшой сравнительно, да и выглядит не на миллион долларов, что в нашем случае плюс так как не вызовет желания забрать или украсть у ребенка… слышимость хорошая, связь хорошая, да и сам телефон что надо в принципе… рекомендую любому кому нужен надежный просто телефон…
 
Достоинства: качество, неубиваемость, простота.
 
Недостатки: не нашел.
"	1
752	715	715	"
Все его берут ради того что бы он долго без подзарядки жил.
Могли бы и экран сделать не цветным, еще дольше держал бы.

В общем телефон хороший, легкий, симпатичный (голубой, а черный не очень хД).
 
Достоинства: Долго держит без подзарядки.
Есть фонарик =) (правда не очень яркий, но что бы ночью подсветить, то что нужно).
 
Недостатки: Динамик один и для разговоров и для звуков, при разговоре в спину телефона слышно лучше чем с фронта.
"	1
6074	1866	1866	"
в целом телефон хорош, но почему то, даже древний mx3 был получше этого
 
Достоинства: хорошая сборка
 
Недостатки: через пол года появилось желтое пятно в углу дисплея, видно на белом фоне, отвратная камера
"	0
3718	2864	2864	"
Доставили телефон в течении 4-х рабочих дней. Всё было хорошо до того момента когда решил позвонить, собеседники жаловались что меня слышно очень плохо, сам проверял и слышал что мой голос сильно искажен, пришлось зайти в инженерное меню и настроить микрофон, четкость голоса улучшилась на 70%. На второй день заметил сильную разрядку батареи, сомневаюсь что емкость данного аккумулятора составляет 4000 мАч. Тачскрин бывает тупит что составляет проблему в играх. В простых играх проявляются тормоза, которых не было даже на моём старом телефоне HTC desire 310 у которого начинка была в два раза хуже. В остальном всё в телефоне нормально.
 
Достоинства: Экран, 6-й андроид, качество музыки в наушниках, цена.
 
Недостатки: Батарея, тачскрин, МИКРОФОН!
"	0
10075	115	115	"
Вобщем так,на третий день работы планшет просто завис намертво,притом,что в него загружено было только две программы-вайбер и программа такси,тоесть совсем не перегружен.Скинул на перезагрузку идет оптимизация какаято уже минут 10.Буду пробовать вернуть планшет,разочарован очень,попробую вернут и добавить денег,взять чтото получше,чтоб просто работало...
 
Достоинства: 3дж
 
Недостатки: Батарея,люфт корпуса,планшет на 3й день завис.
"	0
2855	2001	2001	"
Покупал жене, нужно было, что-то быстро на замену украденому у неё.

Цена соответствует качеству, низкая цена - низкое качество!

Проблемы которые возникли при эксплуатации:
- проблемы с автоматическим обновлением. Просто не обновляется, ложится система при обновлении, и далее только хард расет.
- Сам периодически (с разной периодичностью), перезагружается.
- Отвратительная запись звука, при записи видео, автоматическое подавление шумов просто не отключается. Иногда ощущение, что смотришь немое кино.

В целом не советую покупать. Мне кажется даже за такие деньги можно купить, что нибудь лучше.
 
Достоинства: Цена соответствует качеству.
 
Недостатки: Lenovo! Не обновляется Android, периодические перезагрузки, звук при записи видео просто отвратительный.
"	0
10003	43	43	"
При просмотре фильмов зависает, высокое качество точно выбирать не стоит на этом планшете..360 максимум.когда мороз, экран начинает светиться и мигать, потом вроде перестает:) звук терпимый. упал с высоты пол метра на ковер, на сторону крышки( даже не экрана) экран лопнул, сенсор не работал. за такую цену терпимо, но так ненадежно...
 
Достоинства: цена
 
Недостатки: экран
"	0
13579	1823	1823	"
подскажите как решить проблему
 
Достоинства: внешний вид
 
Недостатки: через неделю пользования начали пропадать контакты с телефонной книги,тормозит в интернете
"	0
1155	301	301	"
телефон покупали маме. Довольны остались все :) . Впечатляет размер экрана! кнопки тоже не маленькие. Меню интересное и понятно с первого раза что где и как. Блютуз отличный. Есть возможность менять мелодии на всё. Камера правда для галочки, но за такую цену на большее и не рассчитывали. Ещё, после первой зарядки батарея держала немного, даже испугались что брак, но уже вторая зарядка продержалась намного дольше. Вообщем как для телефона аппарат отличный, если нужно больше, то надо выбирать уже из смартфонов.
 
Достоинства: Дизайн,звук, меню
 
Недостатки: нет
"	1
9964	4	4	"
Как только запускаю простейшую игру планшет перезагружается , хочу обенять, поскольку другие отзывы хорошие, как это лучше и быстрее сделать
"	0
22	22	22	"
Шрифт мелкий и не чёткий, звук при разговоре как из бочки, хотя слышно собеседника хорошо! Симпатичный вид!
 
Достоинства: Звонит
 
Недостатки: ПО
"	0
5097	889	889	"
В эксплуатации 3дня. Разочарован в этом смартфоне. Два дня танцы с бубном пытаясь подключить к компьютеру, безрезультатно. Слабая яркость экрана, на солнце при максимальной яркости почти нечего не видно. Из 16GB указанных в описании доступно только 9GB и при этом не могу поставить дополнительную память потому что использую две симки а слот совмещенный. Оперативной памяти на борту 2GB, 1.2GB все время чем то занято, доступно 800MB. А в остальном вроди все нормально. Советую брать что то подороже и с глобальное европейской прошивкой.
 
Достоинства: Легкий, тонкий, Хороший АКБ длго держит, Хорошая камера, быстро заряжается, громкий динамик.
 
Недостатки: Не соединяется с пк, из 16GB доступно 9GB, совмещённый слот под сим и microSD, слабая яркость, корявая прошивка.
"	0
1254	400	400	"
Можно ли постоянно держать телефон в док станции? В инструкции нет информации.
"	1
207	170	170	"
Брал бабушке, сам попользовался немного, вроде все хорошо. Динамик громкий, интерфейс не тупит, две симки. Наушники в комлекте были. За такую цену хорошая покупка.
"	1
112	75	75	"
Брали для пожилого человека, шрифт на дисплее оказался мелким, как указано выше, через неделю после покупки, сломалось зарядное устройство, никто не берется за починку.Да, кто-то скажет, что было бы проще уже купить новое и все, но, я что, плачу за этот телефон, чтобы к нему еще и отдельно з\о покупать за пол цены этой покупки?
В общем, так себе, 2 из 10, не советуем.
 
Достоинства: Более менее не плохой дизайн, удобно ложится в руку.
 
Недостатки: Маленький шрифт, некачественно сделана зарядка, неудобный дисплей.
"	0
623	586	586	"
Телефон отличный, очень хорошо находит сигнал сети везде. Читал об этом в отзывах перед покупкой, но сам убедился только когда попал в деревню, где вообще туго со связью. Разумеется, он не волшебник, идеальный прием в таких условиях не обеспечил, но словил сеть, чего хватило для связи с родными. Цена-качество здесь отличные. 2 сим-карты. Простой, не страшненький, вполне хороший телефон.
"	1
1372	518	518	"
Шановна Розетка! Поставте, нарешті фото на планшетній(телефонній) версії! Дякую.
 
Достоинства: Простий.
 
Недостатки: За такі гроші?
"	1
5319	1111	1111	"
ужасен.
 
Достоинства: камера
 
Недостатки: На первой же недели пользования он начал отключаться, потом начал барахлить звук сначала отключался на зарядке теперь все время , игру ютуб видео или что то еще не тянет
"	0
780	743	743	"
Телефончик для села в самый раз)))
 
Достоинства: Цена, размер, простота управления
 
Недостатки: Не нашел
"	1
38	0	0	"
Телефон пречудовий дешевий проостий зручниий в користуванні претензій ніяких раджу купляти
 
Достоинства: Все
 
Недостатки: Не виявлено
"	1
576	539	539	"
Взял старикам данный телефон. нужен был телефон без всего лишнего, только для звонков. Отличный телефон,качественно сделан,по сравнению с аналогами, удобный быстрый набор. Качество разговорного динамика отличное, все четко и громко. Интуитивно понятный интерфейс порадовал. Кнопка тревожного вызова имеется. Простая и понятная блокировка/разблокировка клавиатуры. Качество сборки на высоте, ничего не люфтит и не скрипит. Легко разобраться в настройках, а так же с легкостью настроить под себя. Приличный телефон за свои деньги и один из самых доступных для пожилых людей.
"	1
1031	177	177	"
Отличная звонилка. Все в ней хорошо.
"	1
7349	3141	3141	"
взял с доставкой надом. привезли, а аккумулятор дохнет на глазах. поехал в Розетку. поменяли.
теперь понимаю, что аккумулятор - это самое дно. в активной работе 5-6 часов не выдерживает. и это не в игры играть и в фб сидеть. пользуюсь только инет, почта, вайбер, звонки.
брал его, как смарт с двумя картами. лучше бы выбрал не этот)))
 
Достоинства: материал корпуса.
 
Недостатки: очень плохой аккамулятор
"	0
6570	2362	2362	"
месяц поработал и теперь батарея горит красным восклицательным знаком. Придется нести в сервис по гарантии. И потому что я ленивый и ждать не хочется то ставлю телефону 2 звезды из 5. А все остальное норм. наверно мне не повезло просто.
 
Достоинства: Все хорошо да батарея подвела
 
Недостатки: Неправильно показывает размер заряда.
"	0
2448	1594	1594	"
Телефон нажаль не справився з основним завданням, розмовляти неможливо мене ніхто не чує!
Інші недоліки навіть не шукав
 
Достоинства: Ціна
 
Недостатки: Мікрофон!
"	0
10997	1037	1037	"
Користуюсь вже більше року, весь розвалюється, нещодавно разбився тачскрін.
 
Достоинства: Гарний екран, гарна продуктивність.
 
Недостатки: Слаба батарея, не якісна збірка планшету, камера і одна, і друга
"	0
10853	893	893	"
не знаю, что делать
 
Недостатки: кнопки провалились во внутрь планшета , экран отклеивается
"	0
384	347	347	"
Всё работает отлично, батарея держит стабильно 2 дня (если болтать днями). Вибры нет.
 
Достоинства: Отличный телефон кому за 60 )))
 
Недостатки: Экран очень узкий для такого шрифта. В записной книге влазит около 5 знаков на экран, остальное бегущая строка.
"	1
3901	3047	3047	"
Цена отвечает телефону
 
Достоинства: Хороший дизайн и цена
 
Недостатки: Одной динамик не работает, бывают глюки, зависания, что никак нельзя нельзя выключить только батарею нада вынимать. Грееться сильно. Не обновляеться система постоянно выкидает ошибку
"	0
399	362	362	"
Мама осталась довольна новой игрушкой,правда пока ей не привычно перестраиваться со старого телефона на этот, но радуется что большие и ""говорящие"" кнопки !
 
Достоинства: удобный для пожилого человека и стильненький
 
Недостатки: на расстоянии слышно что говорят на другом конце,но как по мне,это маленький недостаток...
"	1
1052	198	198	"
Ну... такое... 
Взял для отца, у которого зрение явно не 100%-е и с техникой он не очень дружит. Опишу все недостатки, которых в этом телефоне немало. 

1. Дисплей. Углы обзора очень маленькие и цвета выцветают при малейшем повороте дисплея. Самое интересно, что черный шрифт становится действительно черным, когда устройство повернешь чуть в правый бок. Под прямым углом шрифт на дисплее выцветает. Понимаю, что в виду дешевизны здесь TN матрица, но все же. Лучше чтобы он был монохромный, но не выцветал и шрифты были четкими, а не пиксели какие-то. 

2. Навигация (особенно интерфейс радио). Радио считай что нет в этом телефоне. Антенну доставать не очень удобно, людям с большими пальцами поддевать особенно неудобно. Что касается управления радио, то оно даже для меня неудобно. Во-первых, самое важное, что переключиться между станциями нужно зайти в меню, выбрать список станций, а когда выберешь, не понравилось, снова зайти в меню - это не правильно, неудобно и долго, должны быть две кнопки для этого. Кнопка вызова и отмены вызова регулируют настройку на одну десятую и искать ними следующую или предыдущую станцию совсем нереально. Более того, надо привыкнуть, что клавиша отмены вызова не выходит на главный экран и переключает деление. Ну почему нельзя было сделать, чтобы при зажатии на эти кнопки (вызова и отмены) осуществлялся поиск следующей/предыдущей радиостанции - мне непонятно. Далее, чтобы выключить радио нужно нажать на кнопку СОС, иначе, если просто нажать назад, то оно выйдет и продолжит играть, что тоже не совсем удобно. Для чего такому телефону многозадачность нужна? Нужно, чтобы при выходе из приложения, радио переставало играть. Гораздо удобнее было бы, если бы у телефона были отдельные клавиши управления громкости на боковой грани телефона, которыми ты бы управлял громкость, а стрелками вверх вниз выбирал станции или корректировал при коротком нажатии на них. А так, клавиши отмены вызова и вызова для пожилого человека интуитивно непонятны. 

Кроме того, всяческие настройки громкости вызова, мелодий и всего остального тоже сделаны неудобно даже для меня. Все в куче, все непонятно...

3. Громкость. Не хватает громкости разговорного динамика и не хватает громкости для прослушивания радио в наушниках. 

4. Кнопка SOS, которая выполняет функцию ОК. Она нажимается очень специфически и в большинстве случаев её нажатие происходит вместе с нажатием одной из навигационных стрелок. 

5. Батарея. Судя по первому дню её хватать будет не очень на долго. С магазина у телефона было 3 деления, настройка телефона заняли около получаса, после чего его поставили на полку и к концу дня уже было 1 деление. 

В общем и целом - телефон так себе.
"	0
1126	272	272	"
Телефон купували бабусі у подарунок. Окрім того що вона бачить всі ціфри, телефон має функцію голосового дублювання набору. Бабуся дуже задоволена.
 
Достоинства: Зручний. Простий в експлуатації. Зрозуміле меню і великі цифри роблять цей телефон дуже зручним для людей похилого віку.
 
Недостатки: поки не виявили
"	1
1184	330	330	"
Для людей старшого віку підходящий варіант. Модель зручна, гучна, з великим дисплеєм і гарним яскравим дизайном.
 
Достоинства: Гарний і зручний. Купувала для мами, їй сподобалося.
 
Недостатки: Поки що, немає
"	1
956	102	102	"
За эти деньги супер
"	1
1196	342	342	"
Распаковка белого https://youtu.be/c4AFGbt5mZ4
"	1
1366	512	512	"
Хороший крепкий телефон, самый обычный, но в воде не тонет и воды не боится. Выглядит нормально, хоть и обычный блок с кнопками, но не убогий. Главное, что слышимость отличная и связь даже после купаний в воде. Покупала отцу, он фанат рыбалки, уже не один телефон заставил превратиться в кирпичик, этот, надеемся, подольше проживет, по крайней мере от воды точно не пострадает. Да и от морозов тоже, к слову. Покупкой довольны. Думали вначале про другую расцветку, но решили, что этот заметнее будет. Батарею, кстати, держит очень хорошо, так что без связи не останешься в случае чего.
"	1
4446	238	238	"
Очевидно - берите Magna, её уже на 6-й андроид умудрились обновить!!!
 
Достоинства: LG
 
Недостатки: Цена/качество в сравнении с более старой моделью
"	0
28	28	28	"
Покупался как мр3 проигрыватель )
Поддерживает 32 гигабайта , читает быстро - даже при том что вся карта памяти занята аудиофайлами !
Не один мр3 плеер - даже который стоит в 3 раза дороже , - не имеет таких функций как аппаратик Globex
Официальный сайт - поможет рассмотреть эту компанию поглубже)
 
Достоинства: За такую цену - одни плюсы , громкий динамик , фонарик , мр3 плеер , и другое , еще спокойно сюда подходит усиленная батарея ""бл 5 с"" кванта на 1160 мАч , так что в режиме плеера - около недели служит !
Очень доволен !
 
Недостатки: --
"	1
4337	129	129	"
Невозможно работать с телефоном ...
а теперь и за трещины по стеклу я не могу починить по гарантии..
у меня телефон не падал. 
телефон прижал между ног и пошла маленькая трещина ...
 
Недостатки: когда говоришь по телефону может включиться громкая связь или выключить звонок .. сенсор не понятный .. иногда не хочет делать .
"	0
5621	1413	1413	"
Очень ну очень бистр садитса батарея
 
Недостатки: Батарея
"	0
504	467	467	"
Годная звонилка, если по-народному.
 
Достоинства: Фонарик, две симки, карта памяти.
"	1
239	202	202	"
За такую цену язык не повернётся что-то сказать негативное об этом аппарате. 2-х симочная трубка - то что этот телефон готов делать 3 сутки от одного заряда. Однозначно к покупке.
 
Достоинства: Простота, прекрасное выполнение основной функции - звонки. Хорошее время работы от батареи. Эргономика.
 
Недостатки: 60 кб памяти, решается покупкой SD памяти.
"	1
13346	1590	1590	"
Дешёвая китайская ""мыльница""....Лучше добавить денег и купить получше....
"	0
378	341	341	"
В целом телефон очень даже неплохой, как для простой звонилки он выполняет свои функции на все 100%. Для людей пожилого возраста только одни плюсы, большие кнопки, всегда открытый динамик за счет выпуклости над кнопкой SOS, по этому громкость звонка хорошая, громкость во время разговора ОЧЕНЬ даже громкая (проверяя телефон пришлось поставить на минимум, поскольку аж барабанная перепонка начала резонировать). Что касательно зарядки, то ""стакан"" (который в данный момент поставляется с телефоном в подарок), убирает проблему с подсоединением зарядки не с той стороны вообще, так что опять же, для людей в возрасте не перепутаешь никак. Вообщем покупкой доволен, спасибо.
 
Достоинства: Большие кнопки, громкость во время разговора ОЧЕНЬ громкая, громкость самого звонка, простота меню.
 
Недостатки: Гарнитура в комплекте отвратительного качества (возможно просто с браком)
"	1
753	716	716	"
отличные телефон для звонков и работы.
 
Недостатки: радио не хочет работать((((
"	1
10678	718	718	"
Купила для папы.
 
Достоинства: По описанию ips матрица
 
Недостатки: Шрифт не четкий. При увеличении то же самое. При общении по whats app собеседника почти не видно. Очень разочаровалась.
"	0
